trail_id,user_id,split,sequence_length,category_sequence,raw_category_sequence,venue_id_sequence,target_next_category,history_categories
2013_4939191,217317,train,3,budaya_edukasi > belanja > hiburan,Theater > Shopping Mall > Multiplex,12027 > 6 > 18,hiburan,budaya_edukasi > belanja
2013_4939192,217317,train,2,religi > kuliner,Church > BBQ Joint,9616 > 13427,kuliner,religi
2013_4940699,217361,train,2,kuliner > kuliner,Japanese Restaurant > Cupcake Shop,12842 > 5676,kuliner,kuliner
2013_4940700,217361,train,2,belanja > belanja,Shopping Mall > Boutique,4910 > 12209,belanja,belanja
2013_4940703,217361,test,3,belanja > kuliner > budaya_edukasi,Shopping Mall > Burger Joint > Art Gallery,13 > 13431 > 2448,budaya_edukasi,belanja > kuliner
2013_4940705,217361,train,3,hiburan > belanja > kuliner,Multiplex > Shopping Mall > Coffee Shop,18 > 13 > 274,kuliner,hiburan > belanja
2013_4940709,217361,test,2,hiburan > kuliner,Arcade > Dessert Shop,600 > 2345,kuliner,hiburan
2013_4940710,217361,train,3,belanja > belanja > belanja,Shopping Mall > Clothing Store > Bookstore,4910 > 10406 > 302,belanja,belanja > belanja
2013_4940712,217361,train,6,kuliner > belanja > belanja > kuliner > hiburan > kuliner,BBQ Joint > Bookstore > Shopping Mall > Dessert Shop > Multiplex > Restaurant,12644 > 114 > 1 > 546 > 297 > 4570,kuliner,kuliner > belanja > belanja > kuliner > hiburan
2013_4940714,217361,train,2,belanja > kuliner,Shopping Mall > Dessert Shop,1 > 215,kuliner,belanja
2013_4940715,217361,train,5,budaya_edukasi > kuliner > belanja > hiburan > kuliner,Theater > Asian Restaurant > Shopping Mall > Multiplex > Fast Food Restaurant,16425 > 12419 > 6 > 2120 > 12510,kuliner,budaya_edukasi > kuliner > belanja > hiburan
2013_4940716,217361,train,2,kuliner > kuliner,Café > Asian Restaurant,4739 > 6820,kuliner,kuliner
2013_4940717,217361,validation,3,belanja > kuliner > kuliner,Shopping Mall > Café > Food Truck,1 > 14290 > 6384,kuliner,belanja > kuliner
2013_4940718,217361,train,3,belanja > kuliner > kuliner,Shopping Mall > Café > Food Truck,1 > 14290 > 6384,kuliner,belanja > kuliner
2013_4940719,217361,train,3,belanja > kuliner > budaya_edukasi,Shopping Mall > Food Court > Movie Theater,1 > 8705 > 3765,budaya_edukasi,belanja > kuliner
2013_4940720,217361,train,3,belanja > hiburan > hiburan,Shopping Mall > Arcade > Multiplex,1 > 600 > 297,hiburan,belanja > hiburan
2013_4940721,217361,train,2,belanja > belanja,Shopping Mall > Shopping Mall,1 > 366,belanja,belanja
2013_4940723,217361,train,5,belanja > kuliner > kuliner > belanja > kuliner,Shopping Mall > Japanese Restaurant > Dessert Shop > Shopping Mall > Food Court,4910 > 5636 > 215 > 11 > 2609,kuliner,belanja > kuliner > kuliner > belanja
2013_4940724,217361,test,3,belanja > kuliner > kuliner,Shopping Mall > Japanese Restaurant > Snack Place,13 > 208 > 1496,kuliner,belanja > kuliner
2013_4940725,217361,train,4,belanja > kuliner > hiburan > kuliner,Shopping Mall > Fast Food Restaurant > Multiplex > Ramen Restaurant,1 > 8807 > 297 > 3619,kuliner,belanja > kuliner > hiburan
2013_4940728,217361,train,2,belanja > kuliner,Shopping Mall > Donut Shop,13 > 163,kuliner,belanja
2013_4940731,217361,train,2,belanja > belanja,Shopping Mall > Shopping Mall,1 > 4910,belanja,belanja
2013_4940732,217361,test,2,kuliner > belanja,BBQ Joint > Shopping Mall,8005 > 4910,belanja,kuliner
2013_4940733,217361,train,2,belanja > penginapan,Shopping Mall > Hotel,366 > 10963,penginapan,belanja
2013_4940734,217361,test,2,belanja > kuliner,Shopping Mall > Donut Shop,6230 > 13734,kuliner,belanja
2013_4940742,217361,train,3,belanja > kuliner > belanja,Shopping Mall > Food Court > Department Store,1646 > 1077 > 218,belanja,belanja > kuliner
2013_4941288,217382,train,2,kuliner > kuliner,Snack Place > Burger Joint,2277 > 5324,kuliner,kuliner
2013_4941292,217382,train,2,hiburan > kuliner,Karaoke Bar > Indonesian Restaurant,117 > 2194,kuliner,hiburan
2013_4941293,217382,train,2,kuliner > kuliner,Food Truck > Fried Chicken Joint,1847 > 1719,kuliner,kuliner
2013_4941294,217382,test,2,hiburan > kuliner,Karaoke Bar > Café,117 > 5873,kuliner,hiburan
2013_4941295,217382,train,2,kuliner > kuliner,Ramen Restaurant > Pizza Place,10897 > 1494,kuliner,kuliner
2013_4941296,217382,test,2,kuliner > hiburan,Café > Karaoke Bar,17963 > 11381,hiburan,kuliner
2013_4941301,217382,train,2,kuliner > belanja,Indonesian Restaurant > Shopping Mall,24586 > 1,belanja,kuliner
2013_4941302,217382,test,2,kuliner > budaya_edukasi,Food Court > Movie Theater,8705 > 3765,budaya_edukasi,kuliner
2013_4941303,217382,train,2,kuliner > belanja,Gaming Cafe > Shopping Mall,9686 > 4910,belanja,kuliner
2013_4941304,217382,test,2,kuliner > kuliner,Café > Coffee Shop,9045 > 289,kuliner,kuliner
2013_4941305,217382,train,2,kuliner > kuliner,Soup Place > Café,22440 > 38,kuliner,kuliner
2013_4941307,217382,train,2,belanja > kuliner,Shopping Mall > Asian Restaurant,1 > 9327,kuliner,belanja
2013_4941308,217382,test,2,belanja > kuliner,Shopping Mall > Café,1 > 14290,kuliner,belanja
2013_4941309,217382,train,2,kuliner > kuliner,Café > Food Court,9045 > 444,kuliner,kuliner
2013_4941310,217382,train,3,belanja > kuliner > kuliner,Shopping Mall > Café > Seafood Restaurant,1 > 14290 > 7658,kuliner,belanja > kuliner
2013_4941312,217382,validation,2,kuliner > kuliner,Café > Dessert Shop,23982 > 22840,kuliner,kuliner
2013_4941315,217382,train,2,kuliner > kuliner,Indonesian Restaurant > Café,26563 > 38,kuliner,kuliner
2013_4944310,217470,train,2,belanja > kuliner,Shopping Mall > Food Court,1 > 8705,kuliner,belanja
2013_4944312,217470,test,2,hiburan > belanja,Karaoke Bar > Shopping Mall,18385 > 4910,belanja,hiburan
2013_4944313,217470,test,3,alam_santai > belanja > kuliner,Park > Shopping Mall > Asian Restaurant,6346 > 4910 > 12046,kuliner,alam_santai > belanja
2013_4944314,217470,train,3,kuliner > belanja > hiburan,Food Court > Shopping Mall > General Entertainment,1315 > 1 > 19006,hiburan,kuliner > belanja
2013_4944315,217470,train,4,belanja > hiburan > kuliner > kuliner,Shopping Mall > General Entertainment > Donut Shop > Pizza Place,1 > 19006 > 76 > 11558,kuliner,belanja > hiburan > kuliner
2013_4944316,217470,train,3,belanja > kuliner > hiburan,Shopping Mall > Japanese Restaurant > Karaoke Bar,1 > 319 > 117,hiburan,belanja > kuliner
2013_4944317,217470,test,5,kuliner > belanja > hiburan > kuliner > belanja,Steakhouse > Shopping Mall > General Entertainment > Pizza Place > Shopping Mall,531 > 1 > 19006 > 536 > 501,belanja,kuliner > belanja > hiburan > kuliner
2013_4944319,217470,validation,2,belanja > kuliner,Shopping Mall > Food Court,4910 > 1315,kuliner,belanja
2013_4944320,217470,train,4,penginapan > kuliner > kuliner > penginapan,Hotel > Asian Restaurant > Fried Chicken Joint > Hotel,597 > 12046 > 1719 > 597,penginapan,penginapan > kuliner > kuliner
2013_4944321,217470,validation,2,belanja > kuliner,Shopping Mall > Food Court,4910 > 1315,kuliner,belanja
2013_4944324,217470,test,3,kuliner > belanja > kuliner,Steakhouse > Shopping Mall > Café,531 > 4910 > 13297,kuliner,kuliner > belanja
2013_4944325,217470,train,3,belanja > kuliner > alam_santai,Shopping Mall > Asian Restaurant > Scenic Lookout,4910 > 12046 > 4029,alam_santai,belanja > kuliner
2013_4944327,217470,train,2,belanja > belanja,Shopping Mall > Shopping Mall,23 > 501,belanja,belanja
2013_4944328,217470,train,3,belanja > kuliner > hiburan,Shopping Mall > Café > Strip Club,1 > 4282 > 2629,hiburan,belanja > kuliner
2013_4944329,217470,test,2,belanja > kuliner,Shopping Mall > Steakhouse,4910 > 1556,kuliner,belanja
2013_4944330,217470,train,2,kuliner > kuliner,Japanese Restaurant > Fried Chicken Joint,319 > 102,kuliner,kuliner
2013_4944332,217470,train,3,kuliner > belanja > hiburan,Café > Shopping Mall > General Entertainment,78 > 1 > 19006,hiburan,kuliner > belanja
2013_4944334,217470,test,3,penginapan > kuliner > kuliner,Hotel > Ramen Restaurant > Steakhouse,9042 > 17859 > 12857,kuliner,penginapan > kuliner
2013_4944336,217470,train,2,kuliner > belanja,American Restaurant > Shopping Mall,3467 > 3,belanja,kuliner
2013_4944337,217470,train,2,belanja > kuliner,Shopping Mall > Café,6 > 38,kuliner,belanja
2013_4944338,217470,train,2,kuliner > hiburan,Breakfast Spot > Karaoke Bar,9331 > 18385,hiburan,kuliner
2013_4944344,217470,train,2,belanja > kuliner,Shopping Mall > Food Truck,11574 > 9123,kuliner,belanja
2013_4944346,217470,train,2,belanja > hiburan,Shopping Mall > Nightclub,1 > 2280,hiburan,belanja
2013_4944348,217470,train,2,penginapan > kuliner,Hotel > Japanese Restaurant,10963 > 12842,kuliner,penginapan
2013_4944349,217470,train,3,belanja > hiburan > kuliner,Shopping Mall > Arcade > Japanese Restaurant,1 > 600 > 11635,kuliner,belanja > hiburan
2013_4944350,217470,train,2,kuliner > alam_santai,Food & Drink Shop > Beer Garden,10901 > 24665,alam_santai,kuliner
2013_4945536,217504,train,3,kuliner > belanja > belanja,Chinese Restaurant > Clothing Store > Clothing Store,238 > 11516 > 774,belanja,kuliner > belanja
2013_4945538,217504,validation,2,kuliner > kuliner,Bakery > Restaurant,466 > 449,kuliner,kuliner
2013_4945544,217504,train,4,belanja > kuliner > belanja > belanja,Clothing Store > Bakery > Shopping Mall > Bookstore,6728 > 1888 > 4910 > 302,belanja,belanja > kuliner > belanja
2013_4945545,217504,test,2,kuliner > hiburan,Food Truck > Arcade,24154 > 4437,hiburan,kuliner
2013_4959946,217920,train,2,kuliner > kuliner,Food Truck > Café,8994 > 8247,kuliner,kuliner
2013_4959948,217920,train,3,religi > belanja > belanja,Mosque > Bookstore > Clothing Store,6903 > 16173 > 2369,belanja,religi > belanja
2013_4959955,217920,train,6,kuliner > belanja > kuliner > kuliner > kuliner > hiburan,Pizza Place > Department Store > Ramen Restaurant > Ramen Restaurant > Bakery > Dive Bar,15065 > 865 > 375 > 1463 > 15661 > 6456,hiburan,kuliner > belanja > kuliner > kuliner > kuliner
2013_4959963,217920,train,4,kuliner > kuliner > kuliner > kuliner,Coffee Shop > Café > Food Truck > Indonesian Restaurant,17483 > 12543 > 9820 > 13748,kuliner,kuliner > kuliner > kuliner
2013_4959965,217920,train,3,kuliner > kuliner > religi,Asian Restaurant > Chinese Restaurant > Spiritual Center,7648 > 12340 > 10590,religi,kuliner > kuliner
2013_4959968,217920,train,2,kuliner > kuliner,Food Truck > Asian Restaurant,9820 > 6971,kuliner,kuliner
2013_4959971,217920,train,2,kuliner > penginapan,Indonesian Restaurant > Hotel,10001 > 5028,penginapan,kuliner
2013_4959972,217920,test,2,kuliner > kuliner,Food Court > Tea Room,6818 > 13038,kuliner,kuliner
2013_4959973,217920,train,3,belanja > belanja > alam_santai,Shopping Mall > Shopping Mall > Skate Park,4847 > 65 > 11743,alam_santai,belanja > belanja
2013_4959976,217920,validation,4,kuliner > penginapan > hiburan > hiburan,Japanese Restaurant > Hotel > Sports Bar > Karaoke Bar,1029 > 732 > 22815 > 402,hiburan,kuliner > penginapan > hiburan
2013_4961040,217950,train,2,kuliner > kuliner,Japanese Restaurant > Café,12573 > 38,kuliner,kuliner
2013_4961041,217950,test,2,kuliner > kuliner,Steakhouse > Food Truck,1617 > 651,kuliner,kuliner
2013_4961048,217950,train,4,belanja > kuliner > hiburan > kuliner,Shopping Mall > Sushi Restaurant > Multiplex > Café,13 > 248 > 18 > 38,kuliner,belanja > kuliner > hiburan
2013_4961050,217950,train,5,kuliner > penginapan > penginapan > penginapan > kuliner,Donut Shop > Hotel Pool > Hotel > Hotel > Food Court,163 > 8080 > 5031 > 11141 > 898,kuliner,kuliner > penginapan > penginapan > penginapan
2013_4961051,217950,test,4,belanja > kuliner > kuliner > hiburan,Shopping Mall > Fast Food Restaurant > Donut Shop > Music Venue,13 > 9387 > 163 > 11287,hiburan,belanja > kuliner > kuliner
2013_4961052,217950,train,2,kuliner > kuliner,Japanese Restaurant > Food Court,319 > 8705,kuliner,kuliner
2013_4961053,217950,validation,5,belanja > hiburan > kuliner > belanja > kuliner,Shopping Mall > Arcade > Asian Restaurant > Shopping Mall > Café,13 > 6476 > 921 > 1 > 98,kuliner,belanja > hiburan > kuliner > belanja
2013_4961054,217950,train,2,belanja > kuliner,Shopping Mall > Café,1 > 14290,kuliner,belanja
2013_4961056,217950,test,2,belanja > kuliner,Shopping Mall > Fast Food Restaurant,13 > 9387,kuliner,belanja
2013_4961058,217950,train,2,belanja > kuliner,Shopping Mall > Fast Food Restaurant,13 > 9387,kuliner,belanja
2013_4961059,217950,train,2,kuliner > kuliner,Café > Steakhouse,13297 > 10053,kuliner,kuliner
2013_4961060,217950,train,3,belanja > kuliner > kuliner,Shopping Mall > Asian Restaurant > Coffee Shop,1 > 3920 > 758,kuliner,belanja > kuliner
2013_4961062,217950,train,2,belanja > kuliner,Shopping Mall > Asian Restaurant,13 > 921,kuliner,belanja
2013_4961064,217950,train,2,belanja > kuliner,Shopping Mall > Food Truck,13 > 5987,kuliner,belanja
2013_4961066,217950,train,3,budaya_edukasi > kuliner > kuliner,Art Gallery > Food Court > Burger Joint,22703 > 898 > 12581,kuliner,budaya_edukasi > kuliner
2013_4961068,217950,train,3,belanja > kuliner > hiburan,Shopping Mall > Pizza Place > Multiplex,1 > 536 > 297,hiburan,belanja > kuliner
2013_4961069,217950,test,4,kuliner > belanja > kuliner > religi,Seafood Restaurant > Shopping Mall > Asian Restaurant > Church,11095 > 23 > 984 > 10890,religi,kuliner > belanja > kuliner
2013_4961070,217950,test,2,kuliner > kuliner,Seafood Restaurant > Fried Chicken Joint,8237 > 10882,kuliner,kuliner
2013_4961072,217950,train,2,belanja > kuliner,Shopping Mall > Japanese Restaurant,23 > 160,kuliner,belanja
2013_4961075,217950,train,2,kuliner > hiburan,Pizza Place > Cocktail Bar,15537 > 26306,hiburan,kuliner
2013_4961076,217950,validation,2,hiburan > kuliner,Nightclub > Burger Joint,2280 > 133,kuliner,hiburan
2013_4962329,217986,train,3,belanja > belanja > belanja,Bookstore > Shopping Mall > Clothing Store,83 > 13 > 4073,belanja,belanja > belanja
2013_4962330,217986,train,2,belanja > budaya_edukasi,Shopping Mall > Movie Theater,1 > 3765,budaya_edukasi,belanja
2013_4962333,217986,train,2,hiburan > kuliner,Multiplex > Dim Sum Restaurant,18 > 559,kuliner,hiburan
2013_4962334,217986,train,3,kuliner > belanja > kuliner,Café > Shopping Mall > Cupcake Shop,211 > 13 > 5676,kuliner,kuliner > belanja
2013_4962336,217986,train,3,kuliner > kuliner > budaya_edukasi,Restaurant > French Restaurant > Movie Theater,449 > 47 > 3765,budaya_edukasi,kuliner > kuliner
2013_4962339,217986,train,2,belanja > kuliner,Shopping Mall > Indonesian Restaurant,6230 > 3327,kuliner,belanja
2013_4962345,217986,train,2,belanja > kuliner,Shopping Mall > Coffee Shop,1 > 758,kuliner,belanja
2013_4962346,217986,train,2,hiburan > kuliner,Multiplex > Café,297 > 2566,kuliner,hiburan
2013_4962349,217986,validation,4,belanja > belanja > kuliner > kuliner,Shopping Mall > Shopping Mall > Coffee Shop > Pizza Place,3202 > 1 > 758 > 536,kuliner,belanja > belanja > kuliner
2013_4962350,217986,test,3,belanja > kuliner > hiburan,Shopping Mall > Steakhouse > Multiplex,6 > 11008 > 2120,hiburan,belanja > kuliner
2013_4962352,217986,test,2,kuliner > kuliner,Coffee Shop > Café,758 > 6667,kuliner,kuliner
2013_4962353,217986,validation,3,alam_santai > budaya_edukasi > kuliner,Park > Museum > Indonesian Restaurant,8304 > 2813 > 11850,kuliner,alam_santai > budaya_edukasi
2013_4962366,217986,validation,2,kuliner > belanja,Café > Shopping Mall,574 > 23,belanja,kuliner
2013_4962369,217986,train,2,religi > alam_santai,Mosque > Park,2694 > 11305,alam_santai,religi
2013_4962371,217986,train,2,belanja > kuliner,Shopping Mall > Japanese Restaurant,13 > 208,kuliner,belanja
2013_4967039,218127,train,4,kuliner > belanja > penginapan > kuliner,Ramen Restaurant > Clothing Store > Resort > Food Court,165 > 939 > 1747 > 444,kuliner,kuliner > belanja > penginapan
2013_4967040,218127,train,3,kuliner > kuliner > penginapan,Indonesian Restaurant > Café > Resort,124 > 4839 > 1747,penginapan,kuliner > kuliner
2013_4967070,218127,train,8,penginapan > kuliner > kuliner > belanja > kuliner > kuliner > belanja > kuliner,Hotel > Bakery > Coffee Shop > Clothing Store > Restaurant > Café > Shopping Mall > Indonesian Restaurant,7409 > 23235 > 61 > 11704 > 16598 > 9045 > 13 > 124,kuliner,penginapan > kuliner > kuliner > belanja > kuliner > kuliner > belanja
2013_4967330,218135,train,2,belanja > penginapan,Boutique > Hotel,668 > 2879,penginapan,belanja
2013_4967332,218135,train,3,belanja > belanja > kuliner,Bookstore > Bookstore > Fried Chicken Joint,114 > 83 > 102,kuliner,belanja > belanja
2013_4967336,218135,test,2,kuliner > kuliner,Breakfast Spot > Ramen Restaurant,19430 > 14780,kuliner,kuliner
2013_4967339,218135,test,5,kuliner > belanja > kuliner > kuliner > belanja,Bakery > Department Store > Fast Food Restaurant > Fast Food Restaurant > Department Store,466 > 74 > 20186 > 20592 > 17485,belanja,kuliner > belanja > kuliner > kuliner
2013_4967340,218135,train,4,belanja > belanja > kuliner > kuliner,Shopping Mall > Department Store > Burger Joint > Ice Cream Shop,23 > 8772 > 353 > 14367,kuliner,belanja > belanja > kuliner
2013_4967341,218135,train,2,belanja > belanja,Shopping Mall > Shopping Mall,3 > 4910,belanja,belanja
2013_4967343,218135,train,4,kuliner > belanja > hiburan > belanja,Fried Chicken Joint > Bookstore > Karaoke Bar > Boutique,334 > 83 > 3966 > 668,belanja,kuliner > belanja > hiburan
2013_4967346,218135,train,2,kuliner > kuliner,Burger Joint > Diner,353 > 20924,kuliner,kuliner
2013_4967354,218135,test,2,kuliner > kuliner,Food Court > Indonesian Restaurant,8826 > 13138,kuliner,kuliner
2013_4967356,218135,train,6,penginapan > kuliner > belanja > belanja > kuliner > belanja,Hotel > Burger Joint > Shopping Mall > Department Store > Food Court > Department Store,14346 > 353 > 1 > 1360 > 8705 > 74,belanja,penginapan > kuliner > belanja > belanja > kuliner
2013_4967358,218135,train,5,kuliner > belanja > belanja > penginapan > penginapan,Diner > Department Store > Bookstore > Hotel > Hotel,23990 > 74 > 114 > 433 > 3941,penginapan,kuliner > belanja > belanja > penginapan
2013_4967359,218135,test,2,alam_santai > budaya_edukasi,Park > Art Gallery,6346 > 23605,budaya_edukasi,alam_santai
2013_4967360,218135,train,3,penginapan > belanja > penginapan,Hotel > Shopping Mall > Hotel,7409 > 1 > 7409,penginapan,penginapan > belanja
2013_4967361,218135,train,2,belanja > hiburan,Shopping Mall > Multiplex,1 > 297,hiburan,belanja
2013_4967779,218148,train,2,belanja > kuliner,Shopping Mall > Asian Restaurant,1 > 3920,kuliner,belanja
2013_4967781,218148,train,4,kuliner > belanja > kuliner > belanja,Bakery > Shopping Mall > Burger Joint > Shopping Mall,1003 > 3 > 133 > 13,belanja,kuliner > belanja > kuliner
2013_4967793,218148,test,4,kuliner > belanja > kuliner > kuliner,Café > Shopping Mall > Café > Dessert Shop,13297 > 13 > 934 > 1549,kuliner,kuliner > belanja > kuliner
