location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide
Bukit Moko Bandung,114970064299627788417,hasan sadiq syahab,5,"Bukit moko sendiri berada di alamat Cimenyan, Bandung, Jawa Barat yang saat ini dinobatkan sebagai puncak tertinggi di bandung yaitu dengan ketinggian 1500 meter diatas permukaan laut. Dari puncak yang begitu tinggi akan terlihat dengan jelas kota bandung dan sekelilingnya, apalagi jika berada disana pada waktu malam hari yang terlihat suasana kota dengan lampu yang menyala menyinari setiap sudut kota sehingga terlihat begitu bagus. Tempat ini selalu banyak dikunjungi oleh pengunjung terutama pada saat akhir pekan atau hari libur sehingga suasananya terlihat jauh lebih ramai dibandingkan hari biasa.",2018-03-28,1,546,true
Bukit Moko Bandung,112481630333761125483,Nia Febriyani,5,"Yg mau ngadem makan disini enak banget. Sering kesini menjelang sore ke magrib, butuh effort sih untuk kesini apalagi naik motor karna jalanannya nanjak, tapi klo udah nyampe terbayarkan pokonya. Sebelum masuk sini ada biaya parkir cuma 5k untuk motor, klo mobil gatau. Masuk ke bukit Moko bayar makan dan minum 30k worth it ya menurut aku 30k makan dan minum 🥺 tapi untuk makanannya standar si rasanya 😂. Kalo weekend suka ada menu khusus gitu ayam apa lupa, tapi gapernah kebagian 😂 Tadi sempet baca ulasan banyak lalet, emang banyak lalet kalau duduk di saung nya 😭 tapi ditanggepin sama pemiliknya kalau setiap 3 bulan sekali lagi musim cocok tanam jadi banyak lalet. Sepertinya emang iya si, Minggu kemaren tgl 18 Agustus kesana emang gaada lalet 😂 Ada 2 toilet yg airnya dingin banget 😂 disampingnya ada musola (disediakan mukena dan sarung 🥰) View kalau malem bagus banget 🥺 Lagi musim ujan gini jangan lupa bawa jaket yg tebel ya karna dinginnnn. Kalau hari-hari biasa sih biasa aja udaranya. Layout meja nya ganti ya dari sebelumnya jadi lebih luas keliatannya. Puas pokonya kalo kesini apalagi sama ayang 😂✌🏻✌🏻",2022-08-25,19,42,true
Bukit Moko Bandung,107485204158448254360,ratno purnomo,4,"Tempat berada di ketinggian Dapat melihat pemandangan kota Bandung Jalan menuju lokasi sangat menantang , banyak tanyakan terjalin dibperlukan kendaraan yang prima Sepanjang jalan di kiri kanan banyak pemandangan yang indah👍👍👍 Perjalanan pulang juga sangat menantang banyak turunan yg harus di waspadai dapat menyebabkan rem panas",2023-11-04,2,157,true
Bukit Moko Bandung,115859522874598220876,Denis Yusuf,5,"Dari sekian banyak area camping di Bandung, puncak bintang adalah favorit untuk sebagian banyak pencari city Light Bandung Raya, dengan harga tiket sebesar 25k/orang kalian sudah bisa menikmati weekend bersama teman sahabat kerabat pacar atau keluarga dengan aman nyaman di area camp ini.",2021-04-17,1,61,true
Bukit Moko Bandung,106902244622090793115,Aang Suhendar,5,Perjalanan panjang dan tanjakan berliku terbayar dengan suasana indah dari atas bukit. Akses jalan menuju lokasi memang tidak mudah dilalui karena jalannya masih jalan desa yang cukup sempit. Udara di sekitar bukit sangat sejuk. Di sini juga bias digunakan untuk camping dengan teman2. Mantap.,2018-12-19,12,227,true
Bukit Moko Bandung,108521681326012599444,Ana Nuranita,5,"Masih menjadi tempat favorit terdekat untik menyepi dari hiruk pikuk kota Bandung. Suasana alamnya sangat sepi dan sejuk padahal lokasinya tidak terlalu jauh dari Kota Bandung, area jalan-jalan nya sangat luas, camping area nya sangat nyaman dan aman, ada wc, ada mushola, view city light nya bagus, dan tiket masuknya saya rasa murah. Keren",2019-05-07,0,151,true
Bukit Moko Bandung,107868244785045022553,imam wahidin,5,"Viewnya keren banget, hampir 180° kota bandung terlihat, tempat nya pun tertata rapi, jalannya sudah bagus dan mudah di akses. Ada musolah, mck, tempat charger yang banyak di sekitar lokasi. Untuk camping pun nyaman dan juga di sewakan tenda-tenda.",2018-02-14,0,33,true
Bukit Moko Bandung,103409083224119775436,Karenina,4,"Anda stress dengan hiruk-pikuk kota dan pusing dengan kemacetan lalu-lintas yang bikin sesak paru-paru maka hutan pinus yang indah ini yang sangat anda butuhkan sebagai tempat recovery tubuh dan jiwa anda. Kenapa saya bilang begitu? Tempat ini jauh dari kebisingan kota besar. Berada di titik tertinggi kota Bandung. Bukit tinggi berhiaskan pohon pinus yang menjulang tinggi, daunnya menari indah di hembus sang bayu sehingga semerbak harum menebar merasuki sukma. Kata2 ini sebagai ungkapan betapa sejuk dan segarnya perasaan ini ketika berada di bukit Moko. Hanya saja akses menuju tempat ini kurang memadai. Menuju lokasi jalan rusak yang banyak nya tanjakan membuat kita esti ektra hati2 terutama di musim hujan. Tetapi buat yang berjiwa petualang lokasi ini bisa jadi tantangan... Yang hasilnya ya enggak rugi lah... Cobain sendiri dan radakan sensasi keseruannya..",2018-04-20,0,76,true
Bukit Moko Bandung,109447185042922965210,lia Vannes,4,"Cafe yang satu ini menawarkan view kota Bandung dari ketinggian , karena lokasinya ada di atas bukit. Dulu mah tempat ini ramai banyak pengunjung yang sengaja datang kesini selain untuk menikmati pemandangan alamnya yang memang indah , tentu saja untuk menikmati makanan dan minuman yang tersedia disini. Disini pisang kejunya enak dengan harga yang terjangkau. Selain itu paket nasi timbelnya tak kalah enaknya. Jadi sambil makan dan minum, kita sambil menikmati pemandangan.",2021-07-28,5,49,true
Bukit Moko Bandung,104560186109905556316,JasClaudio,4,"Tempat yang cocok untuk melihat pemandangan kota bandung dari ketinggian Disarankan kalau kesini jangan waktu hujan dikarenakan jalanan yg menanjak sekali resiko licin, pastikan juga kalau rem tidak blong karna sangat bahaya saat turunan Walaupun butuh perjuangan untuk sampai kesini, tapi itu semua terbayarkan oleh view yg amat bagus apalagi kalau cuaca cerah(tidak mendung/berkabut) 👍",2022-06-19,2,179,true
Bukit Moko Bandung,102683381263330557096,Raka Naufal R,4,"Harga tiket per orang 15k + parkir motor 5k, sudah bisa dapet pemandangan bukit yang lumayan. Yang paling saya love dari bukit moko itu hutan pinusnya, saya sarankan datang ke tempat ini saat waktu sunrise dan sunset karna pemandangannya keren dan jangan lupa juga cek cuaca online agar dapat feels yang maksimal",2020-09-15,0,2,false
Bukit Moko Bandung,104667845034362181513,Wendi Permana,5,"Bagus tempatnya, buat rehat dan makan minum, perjalanan nanjaknya emang terjal, tapi kanan kirinya itu perkebunan bagus banget jadi ga cape, pas udah sampe puncaknya, disuguhin lg sama pemandangan kota dan perkebunan, sunset dapet, city light dapet, mantap",2023-06-02,1,87,true
Bukit Moko Bandung,117210882981319213231,hendrawan kaz,4,BAru pertama kali kesana rencananya sich pengen liat blue blood moon pas kmrn 31 januari 2018. taunya mendung. br terlihat bulan nya jam 21:30 wib. Tapi tidak kecewa karena tmpt ini menyajikan pemandangan kota bandung di malam hari. Untuk mencapai ke atas menempuh perjalanan 10 km. Jalannya kecil klo sudah papasan ama 2 mobil hrs mengalah salah 1 nya. DI perjalanan byk cafe cafe salah satunya cartil. jalannya menanjak dan ada sebagian yg belum di hotmix atau di aspal. MAsuk untuk mobil 10.000 rp. MAsuk ke lokasi 25.000 rp yg bisa ditukar dengan makanan ( indomie-rotibakar-pisang goreng ) minuman ( teh-kopi dll ),2018-02-02,0,74,true
Bukit Moko Bandung,100067326954384814566,winda thea,5,"Tempat yang indah, tidak terlalu jauh dari pusat kota Bandung. HTM terjangkau hanya 15 ribu saja, sedangkan bagi pengunjung yang ingin kemping dikenakan tiket 25 ribu rupiah. Dari sini dapat menikmati pemandangan kota Bandung yang cantik (city light)",2023-07-10,2,78,true
Bukit Moko Bandung,115533880747329853509,indra bayu permana,5,"Tempat ini syahdu banget, biaya masuk 33rb udah include 1 paket makanan dan minuman, worth lah. Saya datang abis magrib masih sepi, toilet dan mushola bersih.",2026-01-04,0,505,true
Bukit Moko Bandung,105415290346634076082,Gita Lisnasari,5,The best view... Bisa camping.. suasana sejuk.. banyak pohon pinus.. akses jalannya saja yg nanjak tajam.. mesti hati2 kalau mau kesana... Biaya masuk pertama untuk parkir 5rb Biaya masuk kawasan puncak bintang 15rb untuk yg jalan2 saja dan swafoto. Untuk camping 25rb.. Semua terbayar dengan keindahan alam nya..,2021-05-17,0,86,true
Bukit Moko Bandung,105688193918568596075,Panji Nugroho,5,"2016 pernah prewed disini, sekarang udah lebih bagus, 24 jam, makanan variatif, parkir masuk mobil 10k, tiket 30k bebas pilih makan + minum, pemandangan oke apalgi klo malam",2023-10-31,2,36,true
Bukit Moko Bandung,107775814672032797367,Campaka Mahisa,5,"Untuk jalan nya memang diharuskan memakai kendaraan yg prima yaaa, krn lumayan jauh dari jalan raya (Caringin tilu) ke tempat nya. Jalannya kebanyakan menanjak.. Kalo hujan licin dan ga semua jalan nya mulus, tapi berbatu dan tanah merah.. Tapi semua itu terobati kalo sudah sampai di tempat, bayar dulu untuk kendaraan sebesar 5 ribu rupiah, lalu sepanjang jalan menuju ke bukit nya banyak warung makan (bandrek, jagung bakar, kopi, mi rebus, dll harganya terjangkau ko) sampai di tempat, bayar yaa untuk tiket masuk 15 ribu per orang, dan dijamin betah, ga mau pulang karena pemandangan nya, suasana nya, segar udara nya, recommended place! ❤",2021-12-02,6,64,true
Bukit Moko Bandung,111585923837985594887,Nur Fauzia Khasanah,4,"Jalurnya super sekali. Buat yang datang bersama keluarga menggunakan mobil, pastikan mobil dalam kondisi prima. Soalnya banyak tanjakan dan turunan curam berkelok. Tempatnya adem kalau sore jelang malam. Kayaknya juga nggak terlalu ramai (asal bukan malam Minggu).",2022-05-14,4,193,true
Bukit Moko Bandung,109601352071266635518,prawita,5,"Ke sini Juli 2017, masih sepi, jadi nyaman banget nikmatin pemandangan yabg top abis, bagi yang bosen lihat lembang, coba ke sini. Jalan ke bukit Moko agak kecil dan sedang berdebu, disaranin pake mobil. Motor matic harus hati-hati, sering banyak rem blong karena turunan curam. Estimasi 40menit dari simpang Padasuka Bisa bawa tikar n makanan buat piknik Tiket wisata 15 ribu Tiket kemah 25 ribu Camping rombongan lebih murah, cuman lupa harganya Ada sewa tenda, ada toilet, ada musholah",2017-08-06,0,85,true
Bukit Moko Bandung,115917364865699309900,Ageng Kresnowati,5,"Tempat nya sejuk seger angin nya kenceng banget, ada 1 momen yg bikin kangen banget sama tempat ini 😭, tempat yg aku kunjungin bareng pasangan untuk sekedar menikmati alam dan ngobrol.. seru banget klo udh ngobrol bareng dia di alam , di ajak main ke alam ga pernah nolak dan selalu meng iyah kan.. 😞😮‍💨",2025-10-12,0,8,false
Bukit Moko Bandung,107032812351332539077,Dorothea Disa,5,"Ga nyangka sebagus dan seadem ini. Jalan menuju kesana agak terjal dan tanjakan terus sekitar 30 menit - 1 jam dari kota Bandung. Harga Tiket masuk 15,000 per orang dan parkir 5,000. Pemandangannya indah dan asri bgt. Ada hutan pinusnya, dan disini kita bisa trekking menembus hutan. Seruuu.. Ohya bisa camping juga dengan tarif yang berbeda.",2023-09-01,0,13,true
Bukit Moko Bandung,104930216925870133933,Krisna Tata Maharani,5,"Daerah bukit yang terletak di ketinggian 1400-an mdpl, dengan view Kota Bandung dan ladang yang terdapat di tepi bukit. Sangat cocok untuk menikmati sunrise maupun sunset, atau hanya sekedar mencari udara segar dan menikmati pemandangan dari ketinggian. Ketika malam hari dapat melihat kelap kelip lampu yang terdapat di Kota Bandung",2018-07-18,1,34,true
Bukit Moko Bandung,115470402520318401621,Widya Pratiwi,5,"Jalannya sebagian masih ada yg belum di beton,, tp unttuk naik ke bukit mokonya jalan sudah bagus. Untuk parkir mobil di atas hanya terbatas haya cukup 7 mbl, kalau datang pas malam sudah penuh",2019-10-06,0,33,true
Bukit Moko Bandung,100503081784838699013,En No,4,"Nice view puncak bintang Udara sejuk, bawa jaket pake sepatu kets nyaman, Jalan-jalan dengan pohon pinus nya yg cakep Dateng kesini sore view nya lebih bagus asal tdk musim hujan Gak nyesel kesini Ada warung sebelum masuk area Bawa makanan sendiri boleh fi puncak bintangnya Masuk kawasan 15/org Bisa tuk camping juga mau bawa tenda sendiri atau sewa disana start 350k Jalan sudah bagus dari jl. Padasuka atau Jatihandap bisa yah Bisa pakai R2 dan R4, pastikan kendaraan fit yah",2024-01-14,0,43,true
Bukit Moko Bandung,102919724820772291615,Liana Kristanti Kusnawi,4,"Tujuan utama sebenarnya mau ke Tebing Kraton, jalannya bagus tapi kecil dan agak curam, kalau ada mobil dari lawan arah agak deg-degan juga sih… kebetulan saat kami menuju kesana, kami tidak menjumpai mobil lainnya.",2023-11-03,1,610,true
Bukit Moko Bandung,116121192113578640652,yulia mahdis,5,Tiket masuk 30 ribu. Bisa diganti dengan makanan senilai itu. Susah sinyal tp ada wifi gratis. Pemandangan malam hari cukup indah. Udaranya dingin dengan angin yg cukup kencang.,2024-03-10,0,235,true
Bukit Moko Bandung,112298227452112784433,Akhmad Dody Firmansyah,5,Tempat melihat pemandangan Bandung 180 derajat. Pemandangan epic apalagi kalau bisa lihat sunset. Sekarang tutup pukul 19.00 WIB,2023-08-19,1,166,true
Bukit Moko Bandung,107915385860132563284,D&D Family,5,"Keren bangeeettt Karna lokasinya di pegunungan jdi udaranya seger banget,cocok buat yang mau kemping dan buat foto priwed,pasti banyak tempat"" keren di dalamnya,dan bagusnya di tempat ini ada toilet dan mushola nya,tiket masuk nya pun relatif murah hanya 15.000/orang dan 25.000 buat yg kemping,selamat berwisata😊😊",2017-08-28,0,26,true
Bukit Moko Bandung,101136224450539574071,Rachmat Al Aksin,5,"Bukit Moko/Bukit Bintang/Puncak Bintang, beberapa sebutan untuk salah satu tempat wisata favorit di Bandung, terlebih lagi untuk para pengunjung yg suka dengan wisata malam karena pemandangan dr bukit bintang sangatlah aduhai. Bukit Moko merupakan salah satu tempat wisata favorit di Kota Bandung yang letaknya ada di daerah Cimenyan, Bandung. Ada juga tempat wisata lain yang terkenal di daerah tsb, yaitu Caringin Tilu, yang merupakan tempat wisata nongkrong yg asik, dan bukit Moko merupakan puncak tertinggi dr tempat Wisata Caringin Tilu. Untuk ketinggian yang didapat dr beberapa sumber, Bukit Moko terletak di ketinggian 1.500 mdpl, yg menjadikannya sbg puncak tertinggi kota Bandung (demikian informasi yg saya dpt dr beberapa sumber). Di tmpt wisata Bukit Moko, ada beberapa fasilitas yg ada, yaitu Hutan Pinus, Area foto diujung Bukit Moko dengan Logo besar bertuliskan ""Dermaga Bintang"", ada juga warung daweung, yg merupakan satu-satunya warung yg ada di bukit moko. Untuk detail tiketnya saya sedikit lupa, namun tidak lebih dari 50.000 biaya yg perlu dikeluarkan untuk perorangnya. Secara keseluruhan, Bukit Moko sangat rekomendasi untuk di kunjungi, khususnya di malam hari, karena pemandangan kota Bandung dengan kemerlap lampu-lampu kota Bandung sangatlah bagus. mungkin kekurangan yang ada, akses menuju bukit moko di beberapa titik masih belum diperbaiki. dan saran untuk kalian yg mau kesana, baik pengendara motor atau mobil, selalu perhatikan rem kendaraan kalian, khususnya ketika ingin turun atau pulang dr bukit moko. So, selamat berkunjung ke Bukit Moko, and Happy Holiday!",2019-08-17,1,39,true
Bukit Moko Bandung,103826579743425009118,Dimas Fiancheto,5,"Waktu ke sini pas lagi cerah banget cuacanya, jadi serasa di atas awan pemandangannya. Buat yang belun pernah ke sini pertimbangkan aksesnya yang nanjak, jalan kecil dan kurang bagus",2024-02-22,1,131,true
Bukit Moko Bandung,103798250560731410125,Riezki Santoso,5,"tempat ini cocok buat melepas penat,udara bersih,sejuk dan suara angin yg menggetarkan pohon2 pinusnyg tinggi..sungguh indah masyaallah..",2025-05-22,0,235,true
Bukit Moko Bandung,102611670083205713271,Straw 7,5,"Perjalanan ke bukit moko dari taman cikutra 30-50menit dengan motor, perjalanan mulus karena jalanan cukup bagus. Cuma bagi rider motor pemula pasti cukup mendebarkan. Karena tanjakan bukit cukup curam dan tinggi",2019-03-05,2,46,true
Bukit Moko Bandung,106860139752932357824,Reza Irdania Fitriawan,5,"Tempat ngadem yang luar biasa. Hawanya sejuk, udara segar, ada tempat kemping, banyak spot selfie yang wokeh. Balik dari sini berasa fresh bangggeed. Highly recommend.",2020-12-23,0,33,true
Bukit Moko Bandung,102276812295378905111,Papap Ibenk Ngaprak,5,"View yg sangat indah Sangat cocok utk spot foto pagi, siang, sore & malam, harga makanan minuman merakyat, dgn 30 rb sudah bisa makan minum",2020-09-17,2,447,true
Bukit Moko Bandung,109218086947139216184,Herlina Komalasari,5,"Seger,,bagus pemandangannya klo liat dri atas ke bawah,,tempatnya bersih,,nyaman,,klo kesitu cocok pagi hari/ sore,,buat kemping juga ok",2021-01-05,0,47,true
Bukit Moko Bandung,103007499564183463440,laureen anne,5,Keren banget berada diatas ketinggian 1515 mdpl...bersyukur kepada Tuhan dianugerahkan alam yang indah dan bisa dinikmati...jaga kebersihan guys jangan buang sampah sembarangan,2021-03-23,1,116,true
Bukit Moko Bandung,116298653923690368378,Mayang Aghnia,5,"Tempat nya sejuk klw sore, ada tempat makan tp sepi krna lebih banyak yg jalan ke arah hutan dr pd makan kali ya , tp makanan nya mayan enak dan murah klw minumannya lebih ke rasa minuman sachet tp wort it sih",2024-08-25,0,26,true
Bukit Moko Bandung,114133735759027967900,Muhammad Catur Nugraha,4,"Tempat yang menyenangkan untuk menghabiskan waktu di akhir pekan bersama Keluarga atau rekan - rekan. Obyek wisata dikelola oleh Perhutani. Memiliki fasilitas yang memedai seperti jalan setapak, Dermaga bintang, puncak bintang, toilet dan mushala. Tiket masuknya Rp 15 ribu per orang. Kalau punya waktu yang cukup banyak, kita bisa trekking ke patahan Lembang yang memiliki panorama indah.",2019-01-01,0,171,true
